-11.945,101.866,7,0,1,199.44444,41.0210141093,-38.4535343915,-12.2260952381,-13.6281781305,5.19200529101,-17.5405626102,-4.61429276896,-8.31044444444,3.15439329806,-0.0926208112875,-0.378830687831,5.41372839506,27.0579696576,2120.29911233,1340.5544539,1158.75531704,737.384665416,613.057752352,572.5604702,540.801287242,343.048408422,300.63500595,169.51476007,283.902170589,1
-11.294,122.794,4,7,0,186.61832,40.8127734899,-39.6387248322,-27.6104211409,-13.4162550336,4.41360738255,-5.78582718121,-11.3310469799,-4.89252852349,-0.0982667785235,0.961270134228,-3.09100167785,0.522937919463,51.8649033161,2391.64030993,2497.97703413,2106.68898321,959.228969842,1096.96499182,609.528060833,709.09237292,377.714440662,430.448996697,347.176523428,533.212375122,1
-28.219,62.757,1,10,1,479.18975,25.9614072727,-247.238078788,-46.7549551515,-42.5061248485,79.8248521212,-42.4450993939,0.765796363636,9.03347151515,-16.5654666667,-1.91613818182,-1.35531272727,-14.6619260606,23.7539703869,2841.47158397,2802.56270714,1415.2851148,1343.65664904,313.095183871,409.300404354,379.827609452,316.302074006,184.024179288,75.7502523555,261.976364922,1
-31.245,49.871,1,10,1,240.32608,21.0309249147,-183.753286689,-92.7471296928,-45.0862764505,55.3496757679,-36.9283481229,6.26170989761,19.3101569966,-23.2066791809,1.82167918089,-1.74758703072,2.55284641638,25.1963889978,2789.56557691,2923.34406731,1820.83729261,971.363728772,634.471272152,415.173430704,481.799995532,438.771229624,188.733165098,76.8400875462,295.477484703,1
-32.175,53.921,3,10,0,272.53506,21.2505815603,-193.799973995,-80.5542198582,-47.8011583924,71.3960992908,-39.6418534279,6.82774940898,16.6594326241,-24.4639408983,1.3666572104,-0.701489361702,4.01930969267,25.5056811039,3957.5883788,2934.61471672,1661.3219654,1029.06743483,473.10197934,630.844443966,548.830582888,380.989063096,192.055374693,81.8596804106,369.707919869,1
-33.101,117.646,1,4,1,243.19955,19.8451701571,-162.868015707,-59.4780183246,-29.4236858639,68.7252931937,-30.2216701571,3.85237958115,27.0952303665,-38.3118272251,2.04117015707,-0.346246073298,-5.57258115183,27.8313440784,5401.21787889,3157.55066537,1081.11328559,1291.34325801,462.269685504,591.932427712,251.827663292,364.144807028,195.049264356,77.1509775206,358.435880055,1
-39.239,50.551,1,8,0,184.89424,14.9383491124,-139.812035503,-156.021585799,-96.8952426036,73.6472307692,-50.6389526627,-35.6256213018,0.125591715976,-8.52866863905,7.84862130178,-2.20162130178,5.41292307692,17.5694189255,6295.45614416,905.32623726,985.74700242,696.114865077,193.215155998,414.228331584,1273.00117012,339.204422198,265.014245099,61.104561253,104.116751373,1
-36.548,48.258,1,0,0,338.78159,16.8253188406,-169.360123188,-153.349485507,-96.0503768116,76.4523405797,-50.0678369565,-29.8852898551,1.10679710145,-12.9880471014,5.87844927536,-1.87685507246,7.67300362319,28.8227686592,9342.46480355,1401.53555144,1039.65475366,631.768924254,185.142188136,534.777859452,983.95385206,293.675640646,297.769309885,63.5036837254,134.910539214,1
-27.986,103.92,1,5,1,202.78812,25.2521783626,-244.234754386,-54.3240614035,-40.939251462,85.5125263158,-40.4611988304,-2.79727777778,9.84392397661,-17.2236140351,-1.40826608187,-1.60183625731,-13.026502924,27.4485081173,3893.78284218,2732.22491655,1607.51488002,1088.8403356,498.81925289,418.007761774,547.023283152,331.205962459,179.211504523,74.9828766925,230.396445548,1
-29.408,29.31,4,1,1,213.62893,24.3099460227,-218.69284375,-67.8522784091,-46.0188181818,52.2921534091,-37.5670511364,2.93723863636,12.4810880682,-28.3651761364,-4.06998863636,-0.960519886364,-5.31438920455,25.7961515454,2309.8824229,2593.38987603,1322.57892037,1252.97686628,375.710587304,454.724610562,627.058070558,409.020291776,202.055661148,80.1633581871,229.398171323,1
-24.951,36.494,4,10,1,368.61342,25.6201435726,-205.702298831,-50.4496076795,-31.5128747913,45.9514991653,-29.8401018364,3.62197328881,8.36477295492,-24.9986093489,-3.35578464107,0.149916527546,-1.61723873122,46.6361506939,2760.88774737,3691.2978262,1783.7429226,1239.3958113,591.148719364,452.408210126,375.503102847,429.36495526,138.466419394,76.9204647142,291.14358288,1
-25.821,67.582,5,7,0,212.89751,26.7033770115,-235.272609195,-22.8366045977,-28.5692252874,74.3178413793,-35.7553448276,4.10417701149,8.25397701149,-24.3618091954,-4.92350804598,1.60933333333,-4.80588965517,37.5714229429,3929.49364944,2582.77081537,1468.06061836,1461.08378563,369.054227173,467.894665001,443.809903475,327.789155253,198.329862756,72.235351859,311.034235979,1
-32.76,63.607,5,10,1,216.34567,21.6525294118,-210.485647059,-98.9214640523,-56.4455065359,65.0850555556,-42.3008823529,8.94497712418,18.6781830065,-31.320130719,-1.09250653595,-1.99744444444,-0.600382352941,16.6328454714,2795.97021092,1664.78632272,733.909015799,429.14365819,268.946444489,503.194760147,317.185583829,302.07367063,161.705008198,55.4882189136,193.042121668,1
-24.658,65.904,1,5,1,300.19873,27.2940075758,-231.785094697,-30.1179772727,-24.2926590909,69.5252159091,-30.2354583333,2.22654734848,9.30665909091,-14.1733087121,-1.96958901515,-2.07239772727,-10.8539564394,37.5042186628,3496.39525978,3180.30280293,1589.20907777,2374.28221357,739.956141146,371.928905786,483.195488532,435.721560141,163.644824863,87.6903544138,252.577440295,1
-25.788,162.464,4,3,1,386.5073,24.6439142053,-189.444974684,-28.6060590717,-17.8272067511,54.8608902954,-28.4369887482,11.7211237693,14.3034233474,-31.3986061885,-4.78547679325,1.49033192686,3.91990576653,44.6670201769,2708.9477697,3744.94182941,2002.77918801,1606.83824842,719.420461432,685.765989636,266.176532897,524.289542374,111.967734539,73.8334188322,341.593418468,1
-27.912,121.598,1,1,1,394.73587,24.4757457181,-214.100555995,-54.7618194993,-36.4520395257,53.8899275362,-35.144602108,12.944740448,16.0357681159,-33.203916996,-5.49313570487,1.14316073781,1.73307246377,30.1316108537,2684.5289153,3813.81977432,1562.27501647,1038.41229799,553.483151367,572.110513697,280.127203114,357.740289652,124.69936904,81.4226784827,371.648936423,1
-4.692,125.013,4,1,1,462.96771,45.9648879079,106.716436852,-72.6730618042,29.2375523992,-5.55583800384,7.7891915547,-12.1698272553,-10.2306902111,-0.180188867562,4.60519692898,7.37119193858,-7.11509328215,21.5678722254,2717.05465696,3247.59822898,3161.29750013,1002.84975824,2784.31367639,688.23683864,1226.91701186,446.26221337,697.915840194,850.451507761,283.692335225,1
-4.477,125.019,4,1,1,448.80934,47.2199704688,115.919570321,-40.2637615356,57.165409007,-33.4936677741,-6.60347951274,13.9692033961,-15.5531428571,4.24942820229,11.007279808,0.866483942414,-5.01499926172,23.492774414,3106.82494659,3493.03082747,2091.07116647,1006.30959971,1588.88605903,740.004653517,887.582959708,230.038286223,540.536506653,617.324971998,226.067816422,1
-6.338,122.987,4,2,1,443.79383,44.8012958464,65.4790305643,-48.0169294671,37.8480399687,-32.7956724138,7.33101920063,-22.6488561912,-12.0270199843,9.09403056426,14.2119851097,5.68734169279,-3.31588949843,21.2421869905,2748.60434159,1754.89679818,1470.11789677,1026.63369085,1776.55014204,434.193941636,525.249742718,177.347646106,648.299953859,435.778090784,204.207204439,1
-8.383,95.806,4,0,1,383.242,43.2557942293,13.2301321185,40.8863515566,23.5439802582,12.3509066059,1.4816841306,-6.73395671982,6.85738344723,-8.16941381929,3.79295671982,-0.0710470766894,0.546814730448,48.0132200981,3066.04995123,4412.79710089,2126.65917215,1135.81276273,1489.30920675,705.706096849,416.566455173,390.428918369,248.050351739,406.513832953,391.218046757,1
-9.695,170.494,4,0,1,608.88771,40.7026047758,-4.43056968811,17.2628693957,13.3928635478,3.99279775828,-2.90372660819,-6.23663888889,2.10231091618,-7.93755896686,1.97638401559,2.31954044834,3.47904288499,58.4282695343,4231.2763369,4831.10204764,2376.32431563,837.168765107,1271.67891001,899.367555402,386.781702506,317.293785606,317.308843474,374.532991838,387.315099134,1
-10.418,87.805,3,0,1,529.57995,38.161870671,21.5647554113,-12.2212018398,13.3803988095,-2.52781547619,-4.79098755411,-1.22977272727,3.48329274892,-4.11314935065,5.78229274892,0.963156926407,1.09392099567,98.7992666581,3099.73334757,5401.95220313,2408.89590726,894.046536549,1426.78822066,714.227156203,435.474199928,257.571017564,277.632709129,428.779108333,316.939759326,1
-20.145,67.987,1,5,0,325.66812,30.7955397171,-122.197552775,41.746304679,52.3171436344,21.7566126224,22.7264755169,-18.571007617,10.1407508161,-8.88215995647,11.954039173,3.85009575626,-11.297515778,33.0029112169,3364.77031708,1637.74355726,2223.61831796,1315.44163769,1703.24649855,1200.47226445,585.774593682,816.120673294,375.884614355,293.29870403,639.886321505,1
-22.086,96.244,3,5,1,552.98567,29.041700578,-128.913400578,38.136283237,38.967200578,21.8626398844,14.105982659,-16.9786456647,16.336216185,-18.5097751445,9.40427109827,3.88891560694,-2.86394682081,29.8299529577,4465.91585338,2677.72677266,2294.34612175,1870.3023546,1364.04824753,1258.35079872,678.863741421,793.268029444,312.591811911,289.720389695,554.1880993,1
-23.963,74.058,5,4,1,83.04281,23.9291323529,-116.370705882,-13.4015588235,38.0763970588,37.5992205882,43.5742794118,-22.2215294118,34.1159705882,-28.3936764706,20.2024558824,-2.44929411765,-3.31229411765,40.2700291442,3638.7366803,1262.30175069,3317.64556662,651.700591525,5179.12708941,512.309608926,1271.95714588,294.517688278,702.615436277,802.031554561,214.133364413,1
-21.079,81.352,3,8,1,483.082,27.7681663113,-142.168496802,33.0065799574,32.9050788913,49.2306684435,-0.971686567164,-4.95680170576,18.7425660981,-19.686021322,6.17712686567,3.87220788913,-6.56250959488,52.0544608018,3321.77384997,3329.62050559,2740.48998314,2201.86219916,1354.40576091,1273.07523078,924.351384354,1082.41492797,380.246131467,244.623131099,650.482744472,1
-23.005,81.468,1,1,1,404.94975,26.1344118227,-151.829584236,-7.49735270936,18.9572325123,38.135470936,7.18689162562,-12.0398571429,28.8527083744,-26.4902591133,13.1587349754,2.51573497537,-4.41633990148,46.1625546265,1446.08618681,2631.240333,2091.02303466,1285.23825718,2100.53057982,772.332997399,878.200938177,586.945082842,408.775563889,292.874454591,330.43025916,1
-20.007,93.871,5,7,1,244.71465,29.912122449,-157.828884354,23.308170068,33.3813628118,34.6218367347,12.3182199546,-17.6734807256,13.7472154195,-14.211537415,8.70512244898,3.43289569161,-6.46987755102,40.2714370916,1826.33270891,2091.07424237,2475.50070735,1555.80851927,1611.56880287,1145.03932628,588.008787017,774.983708067,303.84238106,290.250716239,532.507757695,1
-22.727,208.898,7,8,1,492.22485,25.78795087,-142.838094166,16.0228853634,19.5374605937,51.4511750256,1.62080348004,-9.32765711361,23.3764104401,-26.3273152508,8.54230194473,2.28187819857,-4.24423643808,51.5097914408,4020.45144126,4345.92042623,2827.15784863,2252.01801931,1667.35994616,1355.11997996,795.195439783,886.988342464,373.160973965,272.609126666,512.979162917,1
-22.442,102.664,4,10,0,194.08934,28.757567619,-146.620089524,23.3784133333,33.6393485714,24.2476380952,9.37835238095,-10.6314704762,17.6445809524,-23.7587047619,8.04115619048,6.56794857143,0.920445714286,24.0387356588,1701.17514154,1880.6861612,1753.54433923,1029.88097026,1356.37758581,1482.55229643,561.409843002,854.840229724,298.484114901,326.210873466,586.257879055,1
-12.158,147.856,4,2,1,522.39628,38.7944177065,14.2073024361,-9.80994355318,-19.37104694,2.04448841355,-17.9921479501,-27.085446227,0.028577540107,11.6837201426,7.49271182412,1.93207664884,10.6967243018,86.4178283181,4361.82384241,2873.70941421,941.553130069,549.156843708,352.20443629,546.048315596,420.073475955,510.123753238,271.723697411,119.413023061,213.154180603,1
-10.158,108.12,4,0,1,816.19546,44.5345320108,62.7500366697,2.17375623685,-17.0031965735,22.6529843703,-15.5479825669,-8.95593688007,5.3803035768,4.1105758942,7.5058232642,-5.23706251879,-1.67312443643,30.3845037007,1050.59547919,2635.84476477,679.470426517,577.73093549,379.914966105,318.047836651,274.014007474,352.473937091,221.919891316,115.611384646,250.255901871,1
-11.229,87.675,4,9,0,1111.92771,43.0453049145,48.3080684225,-6.14947597068,-20.3812783057,11.2623106163,-12.8630458865,-19.2611344013,2.35935677437,-1.14451072495,0.91896687483,-1.89719766495,9.23326853109,26.7371338959,1765.83166951,2467.58171936,1200.05543395,442.380252006,590.99196899,378.842656245,297.769846399,306.760907674,219.260246869,165.904279435,245.928082542,1
-20.77,61.65,1,2,1,188.81261,29.4909526749,-64.9375226337,32.8689341564,5.62065226337,30.5588888889,-2.85097530864,-17.1506666667,-13.317244856,-16.6219320988,-15.7744609053,3.50999588477,25.1697016461,47.352764222,9354.56681297,3653.20541216,2989.18637479,1060.87141475,1138.25851129,791.575834835,1077.2597156,729.891334837,357.280950779,399.157538412,432.357583991,1
-22.757,73.145,3,5,1,218.40934,29.5592290419,181.209008982,80.8385658683,16.2669071856,24.8169775449,-9.08604640719,-47.5715179641,-14.4255928144,-25.2117065868,-5.9453008982,3.59127994012,3.3145239521,63.4166447993,7073.86606725,3335.69339474,1337.5899946,1972.01130028,413.550849634,3144.17482054,751.764366487,1135.40125912,476.945605977,269.992218947,1398.13231154,1
-23.138,93.11,4,0,1,461.19138,29.9242498042,-44.2651793265,50.4840375881,7.84473688332,-1.79424980423,-7.94342678152,15.7129224745,-0.284233359436,1.14644009397,0.221765857478,-5.2390532498,3.20374784652,42.4181424364,2857.2335717,2906.09319336,1458.58392498,712.262966649,1144.75850829,941.935084336,518.867440801,678.793295053,306.12905702,299.725245898,447.390633601,1
-24.803,60.989,5,10,1,1387.83302,25.1153707025,-12.4222005979,79.3835007474,22.4219198804,26.0701892377,-1.28577668161,9.01995874439,13.3775991031,-16.1353118087,0.97006367713,-3.75036173393,5.05535216741,68.0688450291,9459.16053911,9814.16983218,3778.36923657,3246.08618988,1684.87267127,1724.17611114,693.109177258,975.921362759,388.874986509,509.52308531,771.119381351,1
-13.544,157.432,4,0,1,1721.93914,36.5549537223,35.6801926102,5.26142216938,-4.67568062923,19.6282844339,-17.5146495336,-7.70443661972,7.51783391257,-3.83869800622,7.00132522407,-1.51873111396,6.4316592281,80.2175127626,6630.10822055,4762.54126989,2041.41908059,1593.08417767,892.051710315,1275.09676515,654.624992297,562.147143791,425.175496325,293.254742472,527.720171666,1
-12.497,67.331,5,0,1,979.98322,38.1875205437,20.7465983936,4.64610287303,-4.06061167748,25.5015610133,-11.7868075378,-16.9568019771,2.81121037998,-7.91213067655,1.72101143034,-0.0732579548965,6.0716957059,68.9680924356,10702.1511472,6103.57207674,2323.82681651,1633.79746418,1030.1529669,1052.75389864,789.634209497,955.021560364,532.531152823,315.165679561,432.468686188,1
-16.445,92.527,4,2,1,650.08281,32.8291119843,3.18082023576,-20.1111213163,-18.6019169941,22.2212671906,-20.1201168959,-20.6774160118,-0.17447740668,-2.65444302554,2.68034037328,0.313452848723,7.61021218075,87.4153386122,7996.30071748,6924.85078426,1899.99183947,1946.78189246,711.49963009,1123.27641271,602.888044006,749.47555986,388.248038197,194.33571609,489.026950197,1
-8.336,193.596,4,7,0,377.67791,44.5774907251,4.03484429455,-27.3418521641,3.27136649803,22.7639718943,-12.0319134345,-18.9067566048,-2.59155255762,5.53970713884,5.1383485104,3.72542214727,0.41047386172,20.9501959115,2108.1383649,1951.10527825,1149.9337687,1020.04002022,898.195780413,842.96593542,531.777494951,408.635703334,338.908036422,250.241956849,488.423464256,1
-7.856,121.895,4,6,1,232.07138,40.8093496183,118.868055725,-2.21360229008,68.5413450382,-0.488882442748,5.36685114504,21.6646145038,7.78123969466,19.9308687023,10.9422908397,8.35245801527,-2.24251374046,17.5477910686,4909.6390243,2516.59402132,2779.75331482,1523.15064096,2533.28039566,940.043656321,908.234575317,542.381321015,722.676368541,538.702110318,272.828143328,1
-15.113,76.309,4,3,1,143.15057,39.2514114754,73.2470868852,4.81907377049,-3.16675245902,-12.8309459016,-20.0415885246,-0.372686885246,3.14837377049,-2.42402786885,4.86886885246,5.86357213115,7.54806229508,29.4053549995,5676.46469619,1768.15598314,531.920427416,752.739990205,382.746584416,429.116673159,307.129236857,547.97948148,235.409298291,144.672027442,268.87498834,1
-15.624,146.174,4,2,0,318.69342,35.4438431373,-38.6686237745,1.64920833333,2.51555269608,45.9153419118,-23.4691985294,-12.3542536765,-10.4361973039,-7.5894375,-5.27856617647,4.78455392157,4.46855882353,68.374395245,8227.73696973,3517.81323916,1265.29849014,1744.57204347,633.733272338,1368.36742045,727.131667077,886.027238057,341.076338042,223.43257608,780.447109575,1
-19.018,188.103,7,5,1,252.682,30.2061805556,-51.8602628205,-15.4190235043,46.7947809829,10.095349359,1.50620726496,5.65569230769,13.1326452991,-15.9299123932,-2.31819978632,10.272525641,12.6012660256,40.8862867313,5584.47752489,3913.28914834,3036.28495661,1110.62750402,2093.17850261,851.904309984,1076.2042446,647.878518595,504.319136429,433.321217585,317.419794343,1
-14.251,133.813,1,5,1,631.19628,39.1785169667,24.6592154028,3.58356860431,20.5007530245,24.2604074948,-16.2299312482,-7.90865624078,7.19618353497,-5.24017556801,2.64352463854,10.3864892299,10.0308911183,20.6404949012,3779.40942211,1768.43649257,1480.52082522,1045.87005995,1069.63365546,595.207554377,713.321109801,458.346563186,529.713308973,264.757243586,264.390822589,1
-20.299,79.706,5,2,0,171.75465,27.0955618221,-102.654186551,-31.351462039,-10.1372299349,59.9418091106,-26.9101453362,-21.5206203905,6.20007158351,-17.8609696312,-1.15127548807,5.08131453362,1.88070281996,67.0590957516,7757.15192411,4999.64438237,2356.2858937,1404.64558958,842.866697352,1331.13754546,827.646625368,1429.24004668,328.847333874,237.516864623,583.534529658,1
-16.269,194.339,1,4,0,320.96608,36.4781966501,19.0812866005,-5.37836290323,17.3642909429,10.6679205955,-2.03181885856,15.4179590571,-19.796278536,-5.6568939206,-10.1090924318,-0.232372828784,5.17494478908,29.424779787,1991.50011469,1641.18499073,1069.96406065,720.230235839,838.321596576,1111.37585027,503.935014272,731.275472092,451.474585991,226.612163903,655.904603644,1
-10.266,133.876,1,0,1,282.46159,43.3857765315,-15.5625099223,-33.129069025,-12.5844236411,8.61353149267,-26.230092321,17.8489775669,-2.09049007765,-26.2417963762,-8.504811044,0.674206212252,-2.98351509922,40.3525005376,2818.22587861,2636.45820433,995.360544674,1172.62565587,709.419710517,962.808565195,465.485663144,670.60973463,490.585218795,189.340138559,396.65963158,1
-11.727,196.934,3,2,0,271.882,40.8902492284,-65.6553541667,-47.4612091049,1.94505941358,17.5424722222,-7.7873125,-7.39865740741,-1.16540817901,10.5397152778,2.34857330247,1.88253240741,5.85128703704,29.7215151748,2527.23042791,2753.08355634,1173.8819225,1101.05223125,1354.96654372,605.071361628,638.414463734,408.13260916,443.381691282,239.52067532,412.957746073,1
-13.425,163.54,4,10,1,199.23546,37.3402912621,-97.2876712899,-60.539148405,9.01425658807,25.077852982,-14.4733190014,-3.67472260749,1.9260221914,4.30424549237,1.10477669903,6.39194313454,1.45946324549,41.3502730025,3450.72824904,3336.51426646,1966.2433992,893.89980777,1562.19680697,813.609403324,740.780324147,346.641150305,395.99161535,272.152679701,344.760042512,1
-11.723,73.968,3,0,1,228.0224,40.0503866667,-12.1578247619,-45.7613914286,-7.65120380952,45.2244771429,-12.9698609524,-2.85253619048,3.19428190476,-18.5644085714,-3.25508761905,2.92961142857,5.69278190476,60.2991437591,4960.92539841,2263.36773047,1485.2178383,1111.0107354,1040.18621307,990.95628487,568.713161254,608.397299592,475.499532341,230.767301512,369.124022856,1
-14.684,67.127,1,0,1,308.79302,37.6872804006,-44.1040987124,-39.6384649499,-6.7814241774,12.0401180258,-6.54796638054,-16.3290658083,-28.043667382,14.0733733906,-6.79548497854,2.49852718169,3.76928969957,17.051825867,1845.17115882,1577.47052947,1142.52327261,870.102371543,954.640540469,494.19450771,611.345032613,306.41153118,582.280590135,238.422334761,288.308559953,1
-13.139,112.045,4,0,0,194.01098,37.8461285047,-30.1237838785,-64.0347266355,-4.02631658879,28.3958060748,-11.4640922897,-4.70990537383,0.414807242991,-3.80128621495,-6.13332009346,6.3108364486,15.1735315421,22.3014844274,1286.1281671,1265.738814,1900.94357976,910.559822612,1514.76512775,522.229569259,511.683099235,267.780593277,400.665745834,397.592121029,205.231942394,1
-20.074,209.346,7,2,1,310.9873,30.3632854042,-69.9033781877,-120.24803147,-12.2982164948,49.4131307651,-4.27675366251,3.66379110147,-18.5691540966,15.806138904,-9.42003038524,-5.92404612046,-0.732290287575,21.8208514291,2434.85631299,1963.6582098,1612.83879418,1252.05167101,1552.01147533,875.229561819,638.063551529,459.266295107,655.313722703,334.737586058,505.219121044,1
-10.003,156.69,4,7,1,143.43791,39.9531492754,39.5879956522,-14.9469275362,21.0098144928,13.3009695652,-5.44647971014,-15.6982246377,-10.2930985507,2.98867246377,8.1365884058,5.40680434783,9.54967681159,44.6678777966,5141.76694133,1867.55255147,3132.15469979,888.489966557,1579.7641682,518.377263905,712.93796375,343.344878942,529.374580958,412.345788456,213.092777967,1
-9.475,110.931,1,10,0,289.17506,42.8007255319,-29.4095148936,-16.1182117021,3.92454680851,8.94569787234,-14.8642946809,-4.79201808511,-4.01866382979,13.6768893617,3.15039042553,2.61435957447,10.593162766,22.9927451545,2932.52626035,1737.03077268,1975.87888485,1116.02844893,1270.21521915,1008.78684063,875.441671098,387.236295062,417.526947966,319.858599886,420.443026551,1
-11.572,142.769,4,9,0,285.49179,41.0663962076,-38.89400998,-56.3052145709,-7.82387325349,-8.07100399202,-15.2779321357,-20.8052974052,-12.983503992,12.0643003992,-2.02741417166,5.74390219561,3.30894211577,19.5614387422,2151.34463817,3109.56062098,1404.24231008,1117.48531917,1037.78127748,886.529080716,579.271495533,482.670402432,346.270383342,220.38627608,409.051220755,1
-17.271,159.991,4,9,0,410.51383,32.2963427179,-5.62685056849,-58.0605776936,3.87042447212,-1.59452680022,-10.5527769356,2.78072983216,-4.11001136979,4.42691283162,-2.80323551705,6.63487330807,14.4724813211,22.9280436351,2430.27644565,1062.50549019,1439.20481053,861.696399611,1436.71725814,1080.17497235,648.479546487,408.490452113,478.753335896,268.790438302,307.128681053,1
-16.181,209.416,4,7,1,284.05506,35.262627551,13.6571090561,-37.5629094388,9.2340255102,7.23146428571,-1.62273915816,0.492948341837,-14.6285197704,-13.4314489796,-0.020600127551,-2.21922257653,3.78644770408,41.1144699761,1726.45690884,1318.32892805,1187.69068428,694.854734763,1251.50775131,757.269709905,413.946759354,435.643158742,418.052440331,279.375873149,345.777696592,1
-14.64,220.068,1,1,1,252.9171,36.8556908665,28.8600749415,-69.1286330991,5.09880952381,-10.0221553474,-19.9050148322,-4.63241530055,-9.18476814988,10.8710928962,6.41733177205,6.73230757221,16.8568126464,18.282065995,1807.11400386,1330.48262237,1848.1837595,800.788288295,1141.03688347,917.938786624,768.528792284,522.801607341,409.299466256,344.236046087,363.664875512,1
-7.504,96.088,3,0,1,365.19138,44.3503703704,36.460039886,-2.76177606838,32.6717458689,27.2803794872,13.3467760684,-2.3404974359,9.92575327635,1.60879202279,5.77969458689,5.1907960114,-10.8133225071,24.5938549808,1688.99454216,3003.25455125,1697.35134127,1550.36078629,1747.82791918,672.092206093,508.457235819,306.023532902,423.520943685,481.843958435,336.703424007,1
-9.928,74.247,3,4,0,221.98812,44.1763964143,-5.55704083665,-41.233814741,-16.8330249004,43.9757191235,-24.0195577689,-0.959780876494,-1.87676693227,-16.8357709163,-3.83437051793,1.96864243028,1.03802390438,29.8741456676,2094.3608418,1741.57182549,584.715604558,752.152135192,490.07910387,344.415551532,307.022835707,330.766889732,309.640895359,136.053164853,227.962555689,1
